Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
1,0.8028169014084507,0.8052631578947368,0.4915254237288136,0.7622950819672131,0.8380281690140845,0.12264150943396226,0.08088235294117647,0.823170731707317,0.03225806451612903,0.05625,0.5929203539823009,0.18137254901960784,0.03592814371257485,0.05737704918032787,0.0,0.23728813559322035,0.6357142857142857,0.7411764705882353,0.3111111111111111,0.8611111111111112
2,0.676056338028169,0.25263157894736843,0.4915254237288136,0.7622950819672131,0.8380281690140845,0.12264150943396226,0.08088235294117647,0.823170731707317,0.8064516129032258,0.05625,0.4247787610619469,0.7990196078431373,0.7365269461077845,0.05737704918032787,0.0,0.6610169491525424,0.34285714285714286,0.7411764705882353,0.7777777777777778,0.6736111111111112
3,0.7887323943661971,0.24736842105263157,0.4915254237288136,0.7622950819672131,0.8380281690140845,0.839622641509434,0.7647058823529411,0.823170731707317,0.5161290322580645,0.05625,0.4247787610619469,0.7990196078431373,0.7365269461077845,0.9016393442622951,0.7078651685393258,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.7777777777777778,0.8263888888888888
4,0.7887323943661971,0.3684210526315789,0.4067796610169492,0.39344262295081966,0.8380281690140845,0.4528301886792453,0.7647058823529411,0.823170731707317,0.5161290322580645,0.79375,0.4247787610619469,0.7990196078431373,0.3652694610778443,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.7777777777777778,0.8263888888888888
5,0.7887323943661971,0.48947368421052634,0.4067796610169492,0.39344262295081966,0.8380281690140845,0.4528301886792453,0.7647058823529411,0.823170731707317,0.5161290322580645,0.79375,0.5398230088495575,0.7990196078431373,0.2874251497005988,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.7777777777777778,0.8263888888888888
6,0.7887323943661971,0.4473684210526316,0.4067796610169492,0.5081967213114754,0.8380281690140845,0.4528301886792453,0.7647058823529411,0.5060975609756098,0.5161290322580645,0.75625,0.4247787610619469,0.7990196078431373,0.5269461077844312,0.9016393442622951,0.5393258426966292,0.4152542372881356,0.34285714285714286,0.5647058823529412,0.7777777777777778,0.8263888888888888
7,0.7887323943661971,0.4473684210526316,0.4067796610169492,0.39344262295081966,0.8380281690140845,0.4528301886792453,0.7647058823529411,0.5060975609756098,0.5161290322580645,0.70625,0.4247787610619469,0.7990196078431373,0.5269461077844312,0.9016393442622951,0.5393258426966292,0.23728813559322035,0.34285714285714286,0.5647058823529412,0.7777777777777778,0.8263888888888888
8,0.8028169014084507,0.4473684210526316,0.4067796610169492,0.39344262295081966,0.8380281690140845,0.4528301886792453,0.7647058823529411,0.5,0.5161290322580645,0.70625,0.4247787610619469,0.7990196078431373,0.5269461077844312,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.7777777777777778,0.8263888888888888
9,0.8028169014084507,0.4473684210526316,0.4067796610169492,0.39344262295081966,0.3380281690140845,0.4528301886792453,0.47794117647058826,0.5,0.5161290322580645,0.64375,0.5221238938053098,0.7990196078431373,0.5449101796407185,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.6222222222222222,0.875
10,0.8028169014084507,0.4473684210526316,0.4067796610169492,0.5081967213114754,0.3380281690140845,0.4528301886792453,0.47794117647058826,0.5060975609756098,0.5591397849462365,0.64375,0.5221238938053098,0.7990196078431373,0.39520958083832336,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.6222222222222222,0.7777777777777778
11,0.8028169014084507,0.631578947368421,0.4067796610169492,0.5081967213114754,0.3380281690140845,0.6509433962264151,0.47794117647058826,0.5060975609756098,0.6989247311827957,0.64375,0.5221238938053098,0.46568627450980393,0.39520958083832336,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.6222222222222222,0.7777777777777778
12,0.8028169014084507,0.631578947368421,0.4067796610169492,0.5081967213114754,0.3380281690140845,0.6509433962264151,0.47794117647058826,0.5304878048780488,0.6344086021505376,0.64375,0.5309734513274337,0.46568627450980393,0.39520958083832336,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.6518518518518519,0.8680555555555556
13,0.8028169014084507,0.631578947368421,0.4067796610169492,0.4344262295081967,0.6126760563380281,0.4528301886792453,0.47794117647058826,0.5304878048780488,0.5268817204301075,0.64375,0.49557522123893805,0.5098039215686274,0.2874251497005988,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.7111111111111111,0.8680555555555556
14,0.8028169014084507,0.631578947368421,0.4152542372881356,0.48360655737704916,0.3380281690140845,0.4528301886792453,0.47794117647058826,0.6280487804878049,0.5268817204301075,0.74375,0.49557522123893805,0.5098039215686274,0.47904191616766467,0.9016393442622951,0.5393258426966292,0.4067796610169492,0.34285714285714286,0.5647058823529412,0.7111111111111111,0.8680555555555556
