,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2,0.7486574941646674,0.5,0.6461595264221449,0.4909857342032537,0.6042200695229486,0.5,0.9863327882463577,0.5,0.8464817248906141,0.6915274315614194,0.5,0.5,0.5,0.5,0.9245128100180062,0.5,1.0,0.9634929746490679,0.5,0.5
3,0.7009889481581415,0.9048374180359595,0.6585455953358114,0.506408121211111,0.5905402062065315,0.96491594437237,1.0,0.9742503685019284,0.8135489302211806,0.9288848560673902,0.6425518967598274,0.9472266615759445,0.5,0.5,1.0,0.5,0.969442143460227,0.9283187121981095,0.5,0.9905512517347808
4,0.7995675895341993,0.5,0.9719207481623604,0.7227135960314631,0.7684661386206496,1.0,0.9728523691698343,0.5,0.7574651283969664,0.9288848560673902,1.0,0.41249047322975285,0.7746692236459021,0.9115648029083242,1.0,0.5,0.647599545746299,0.6894226116243721,0.523849041902921,1.0
5,0.5,0.5,0.9536406511567423,0.7339764388696436,0.6932169887380121,0.9881658194110152,0.9464417321993596,0.5,0.6941415580919376,0.9288848560673902,0.9439403459411809,0.5,0.7503360977092313,0.9031633437349583,1.0,0.5,0.674958920637839,0.7426572389044386,0.5,0.981191782313341
6,0.5,0.5,0.9094304915386554,0.9846550349006765,0.9229754233510516,0.8464817248906141,0.9595561898353575,0.5209121273117441,0.9920949029899864,0.975709711125842,0.38230427289208063,0.5,1.0,0.6294159437780915,0.6522511568120261,0.878851732632993,0.9398180695167592,0.8406719898833103,0.8344065855588225,0.7172875440767946
7,0.7388712619597281,0.5,0.9627373136792308,0.7227135960314631,0.7340630863586373,0.9881658194110152,0.9081640224503933,0.5,0.7165313105737893,0.9288848560673902,0.5,0.5,0.7114675062078237,0.5,0.5,0.6146176161624766,0.6611377242318554,0.6809288066503895,0.523849041902921,0.9446299407084825
8,0.5,0.48954165955695317,0.5,0.5,0.9229754233510516,0.8464817248906141,0.9595561898353575,0.5209121273117441,0.5,0.975709711125842,0.5,1.0,0.5,0.6294159437780915,0.6522511568120261,0.5,0.9398180695167592,0.5,0.8344065855588225,0.7172875440767946
9,0.7196808936920782,0.5,0.9094304915386554,0.7116235811235537,0.6698085465976404,0.9764716866522433,0.8714344091280515,0.9491637805261431,0.6724514275370008,0.9288848560673902,0.9809529623602027,0.4276724883928478,0.6964898019931913,0.5,0.5,0.6269506702895605,0.6680125782801477,0.5,0.5375735693311237,0.9181054387099545
10,0.5,0.5037302936889633,0.9094304915386554,0.9846550349006765,0.5,0.7695843139616951,0.5,0.4632144221103217,0.9920949029899864,0.5966685916312939,0.389727425841342,1.0,0.5,0.5,0.6030145498217814,0.8117123328133472,0.5,0.5,0.5,0.664827381907278
11,0.5,0.9178564384568926,0.9719207481623604,0.7570314237833409,0.5,0.8265654376242381,0.8835095208356717,0.7123895226563836,0.7108670610529912,0.4782101886019336,0.5,0.47665426823914464,0.5,0.8232919154257804,0.5,0.562053105153274,0.5,0.6090421702503876,0.5,0.5
12,0.9000876262522592,0.5257880244257798,0.8590752713006462,0.5,0.5,0.7337962998500865,0.8247618916732784,0.5141617412647927,0.5,0.5,0.5,0.5,0.8257284094045386,0.6471448143486154,0.5,0.5,0.9205733277591297,0.7426572389044386,0.8452663888111076,0.5657402359769577
13,0.6309514783767296,0.5,0.8349530804103068,0.7454148030062943,0.6253363282051114,0.7788007830714049,0.6263224727949057,0.9247231629462784,0.5299775483586844,0.5,0.5,0.5,0.5395492141873536,0.5,0.9164852530624775,0.6459158203700193,0.7034741570480794,0.6400039109833945,0.5734787004071606,0.6162039915283465
14,0.8652499605112198,0.5,0.8270638189402405,0.5,0.5,0.6671356337677986,0.8134896962534451,0.5277511386066004,0.5,0.5,0.39729471319771126,0.5,0.7267672993071735,0.5,0.6298904885998718,0.5,0.9301459281979382,0.5,0.5,0.5293656111987555
15,0.7292129525252351,0.9048374180359595,0.5,0.5,0.5,0.8167837129667797,0.7805890734072781,0.8116422196020858,0.6065306597126334,0.6267465072508365,0.5,0.40510278342823414,0.660410533407795,0.8623033568332588,0.8399452190809934,0.5,0.6086257549032169,0.4636640397263234,0.4723665527410147,0.5
16,0.5,0.5037302936889633,0.8115082225928529,0.9255939979420135,0.8918085345622607,0.5,0.5,0.49443092408113054,0.788127627745311,0.5,0.5,0.5,0.5,0.6121727648869836,0.6082963954679947,0.5,0.5,0.6725396468123793,0.7331940870813973,0.5
17,0.5,0.5183301641981067,0.8270638189402405,0.9846550349006765,0.8816552270141067,0.6514390575310556,0.5,0.5,0.5,0.5,0.39729471319771126,0.5,0.5,0.6471448143486154,0.5526539422937713,0.5,0.5,0.7707967348437967,0.5,0.5243637687982744
18,0.5830550427077187,0.9178564384568926,0.8038404856824175,0.7007037421073572,0.6253363282051114,0.7165313105737893,0.5927777260673969,0.8011243260322176,0.513417119032592,0.674730030484388,0.5,0.4514996312300896,0.5,0.8232919154257804,0.5,0.6207535150322039,0.6343385897969693,0.4994664371554479,0.5,0.6461595264221449
19,0.5,0.5183301641981067,0.5,0.9695455377552524,0.8816552270141067,0.551431257080004,0.8023715603153432,0.4119074784423085,0.8265654376242381,0.4782101886019336,0.41287294002965186,0.5,0.5,0.600940555137827,0.5154109694210356,0.5,0.5,0.5,0.5,0.5395128870226349
20,0.5,0.9444591369948698,0.5,0.7227135960314631,0.6253363282051114,0.7604769142118225,0.576685215195774,0.5,0.5053319784901171,0.5,0.5,0.4514996312300896,0.5281907073422427,0.5,0.5,0.6085423681856202,0.5,0.5584195998683629,0.5,0.5989014444668634
21,0.5,0.5109780874356168,0.5,0.5,0.5,0.6437298100815151,0.5,0.4632144221103217,0.8007374029168081,0.5,0.39729471319771126,0.9472266615759445,0.5,0.6121727648869836,0.5,0.5,0.5,0.6479872248766929,0.5,0.5657402359769577
22,0.6738573467986401,0.8668778997501816,0.5,0.5223149418887288,0.6182168268601098,0.7788007830714049,0.5,0.8222982017077184,0.5470721394984327,0.5,0.5,0.38372415714184915,0.5812622822859059,0.771622946715411,0.5,0.6395312022306572,0.5900274563984733,0.45795161912902776,0.44855492647225187,0.5
23,0.5,0.5,0.7521570553926604,0.5,0.7257057226570163,0.48954165955695317,0.7089029127863791,0.4754572716483451,0.5,0.3648763604376539,0.5,0.5,0.5,0.5580351457700471,0.5,0.6720980822519077,0.5,0.5,0.5,0.5
24,0.5,0.5,0.7105100746390356,0.6003098872468298,0.5705989374939536,0.5,0.5457989540036488,0.5,0.5,0.5,0.5,0.48534681250290057,0.4648886117059853,0.5,0.8326519636359279,0.6269506702895605,0.5,0.5,0.5,0.5603946989037056
25,0.5,0.5,0.7450501127203466,0.7227135960314631,0.5,0.5,0.6992141865645538,0.4754572716483451,0.5,0.5407738561387426,0.4815384334071293,0.5920901439275479,0.5,0.5790906235516772,0.5244795522082772,0.6269506702895605,0.6680125782801477,0.4753035374189698,0.5171187405396249,0.6523231637843143
26,0.5,0.5,0.5,0.6485671780300782,0.6253363282051114,0.6832104226749482,0.5688035362444985,0.5,0.551431257080004,0.5,0.5301393488606666,0.5312459828416541,0.5,0.5,0.6933092925467665,0.6924289337889337,0.6680125782801477,0.5,0.5,0.519409187547498
27,0.5,0.5,0.664827381907278,0.5304547515378475,0.6398222436546079,0.5,0.6992141865645538,0.5,0.5,0.5,0.5949780474073958,0.4276724883928478,0.5281907073422427,0.5,0.7179212835827028,0.590674564086401,0.5719974820313215,0.41988744360339775,0.43710309040247686,0.5
28,0.6650488802833427,0.5,0.6162039915283465,0.5730965765954322,0.6111783815758475,0.5,0.5,0.6502263261580141,0.5,0.5,0.4050089336004533,0.5,0.4850980442805149,0.5,0.6522511568120261,0.5,0.7181804037720759,0.5447447097560535,0.5,0.519409187547498
29,0.7009889481581415,0.5,0.6280158503524477,0.5,0.6546437253217465,0.5,0.5,0.5488116360940264,0.5,0.5,0.389727425841342,0.5409340933412266,0.5,0.5844774744078344,0.5,0.6588769112412862,0.5,0.5,0.5,0.5711367634800931
30,0.6738573467986401,0.6514390575310556,0.6585455953358114,0.5,0.5,0.5,0.5,0.641800185760575,0.5737534207374327,0.5,0.5,0.4514996312300896,0.563004259525517,0.6121727648869836,0.6082963954679947,0.5733313880821489,0.5779454094613058,0.5,0.4204711922056544,0.5
