Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
30,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
31,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0
32,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1
33,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
34,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
35,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0
36,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
37,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0
38,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0
39,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1
40,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
41,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
42,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0
43,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
44,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
45,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0
46,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
48,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
49,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
50,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
51,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
52,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
53,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1
54,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
55,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
56,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
57,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
58,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
59,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1
60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
62,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
63,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
64,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1
65,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0
66,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
67,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
68,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
69,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
70,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
71,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
74,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
75,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
76,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
77,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
78,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
79,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
80,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1
81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
82,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
83,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
84,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0
85,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
87,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
88,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
89,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
90,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
91,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
92,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0
93,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
94,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
98,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
101,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
102,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
103,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
104,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
105,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
108,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
111,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
113,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
114,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
115,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
116,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
117,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0
118,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
119,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
120,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
122,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
123,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0
124,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0
125,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
126,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
127,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
128,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
129,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
130,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
132,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1
133,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
134,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
135,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
136,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
137,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
138,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
139,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
140,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
141,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
145,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
146,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
147,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
148,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
149,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
