Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2,0.3263717173705997,0.5,0.41072536132116816,0.5,0.2756199391345503,0.30896468337943794,0.35460006363640706,0.5,0.5,0.5,0.3193099811251374,0.5,0.37231167030155865,0.2554434822367233,0.5,0.44327748766857944,0.5,0.5,0.5,0.32465246735834974
3,0.3263717173705997,0.5,0.5432587835109418,0.4075706514220584,0.602274321734642,0.30896468337943794,0.35460006363640706,0.5,0.28420356593379886,0.5,0.3193099811251374,0.5,0.37231167030155865,0.2554434822367233,0.30734779776222976,0.44327748766857944,0.3110327263689,0.37886011365342775,0.35188725800564674,0.6065306597126334
4,0.4773827878247244,0.5,0.5432587835109418,0.4075706514220584,0.8010507417517527,0.30896468337943794,0.35460006363640706,0.30731621390306674,0.28420356593379886,0.30689488013940003,0.3193099811251374,0.5,0.6497694154111118,0.642349358732581,0.30734779776222976,0.44327748766857944,0.3110327263689,0.37886011365342775,0.35188725800564674,0.6065306597126334
5,0.3627343586209231,0.28953656551012574,0.5432587835109418,0.4075706514220584,0.7926334738127122,0.30896468337943794,0.5889513097505534,0.30731621390306674,0.46107546615912726,0.8212932885576412,0.528787757814511,0.3129334578154296,0.6497694154111118,0.642349358732581,0.44530815022661163,0.44327748766857944,0.3110327263689,0.37886011365342775,0.35188725800564674,0.6065306597126334
6,0.3627343586209231,0.28953656551012574,0.5432587835109418,0.554236418857367,0.7926334738127122,0.7324788921255366,0.5889513097505534,0.7600354181927534,0.46107546615912726,0.6376281516217733,0.528787757814511,0.3129334578154296,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.7810947454302438,0.6201599950027585,0.6065306597126334
7,0.3627343586209231,0.28953656551012574,0.5432587835109418,0.554236418857367,0.7926334738127122,0.7324788921255366,0.5889513097505534,0.7600354181927534,0.46107546615912726,0.6376281516217733,0.528787757814511,0.3129334578154296,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
8,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.602274321734642,0.7324788921255366,0.5889513097505534,0.7600354181927534,0.46107546615912726,0.6376281516217733,0.528787757814511,0.3129334578154296,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
9,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.602274321734642,0.7324788921255366,0.5889513097505534,0.7883565017462424,0.46107546615912726,0.6376281516217733,0.528787757814511,0.3129334578154296,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
10,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.7518553948499909,0.7324788921255366,0.5889513097505534,0.7883565017462424,0.46107546615912726,0.6376281516217733,0.528787757814511,0.8824969025845955,0.8206941352390978,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
11,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.7926334738127122,0.7324788921255366,0.5889513097505534,0.7883565017462424,0.46107546615912726,0.6376281516217733,0.528787757814511,0.8444095552415237,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
12,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.7926334738127122,0.7324788921255366,0.5889513097505534,0.7531155686274316,0.46107546615912726,0.6376281516217733,0.528787757814511,0.8139288269830024,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
13,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.602274321734642,0.5069994891329049,0.5889513097505534,0.7883565017462424,0.46107546615912726,0.8212932885576412,0.528787757814511,0.8444095552415237,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
14,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.602274321734642,0.5069994891329049,0.5889513097505534,0.7883565017462424,0.46107546615912726,0.6376281516217733,0.528787757814511,0.8444095552415237,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
15,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.602274321734642,0.5069994891329049,0.5889513097505534,0.6446650559001005,0.46107546615912726,0.6376281516217733,0.528787757814511,0.7026185226629955,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
16,0.3627343586209231,0.684581642330875,0.5432587835109418,0.554236418857367,0.602274321734642,0.5069994891329049,0.5889513097505534,0.7600354181927534,0.7360541328402649,0.6376281516217733,0.528787757814511,0.7026185226629955,0.6497694154111118,0.554236418857367,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.42867388518401917,0.6201599950027585,0.6065306597126334
