Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5601529236724369,0.5,0.5,0.5,0.6252740674818462,0.5,0.3311237329510112,0.5915553643668151,0.240814388708619,0.5,0.45019388967161494,0.3745077218509188,0.6065306597126334,0.5298638802522336,0.46912748054346287,0.5
0.5,0.2725317930340126,0.5,0.5,0.5,0.27645304662956444,0.5,0.26299600465222656,0.27491196830275927,0.5,0.5,0.2592402606458915,0.5,0.5,0.24329963279515904,0.2620327680140119,0.2599613735630587,0.2904027615850015,0.5,0.5
0.28206295169381546,0.5,0.23575689084410478,0.5,0.2645975055629497,0.5,0.25783854442716747,0.5,0.5,0.5,0.5,0.5,0.22887568772486705,0.24350413399210444,0.5,0.5,0.5,0.27698725524925266,0.5,0.24836467657051403
0.5,0.2465969639416065,0.5,0.25510720036619233,0.5,0.5,0.5,0.5,0.5,0.24097142449614936,0.24627270762551548,0.5,0.5,0.5,0.24097142449614936,0.5,0.24252107463564873,0.2502899745367254,0.5,0.5
0.23383840011408472,0.23851255385430242,0.5,0.5,0.5,0.5,0.5,0.5,0.23816713385120766,0.5,0.5,0.2496987719026135,0.5,0.24350413399210444,0.5,0.5,0.5,0.5,0.24233573182874968,0.5
0.5,0.5,0.5,0.25510720036619233,0.24715804894200583,0.5,0.23556152840672573,0.5,0.5,0.5,0.23211407727152666,0.5,0.23476916072970197,0.25070078423766273,0.5,0.5,0.2358770829857,0.5,0.5,0.2385835502978486
0.25682124007865503,0.5,0.5,0.2418003587489126,0.25140708069125695,0.2312431061480334,0.23985736534547344,0.5,0.5,0.2363816327036556,0.23674078426698467,0.5,0.5,0.5,0.23187926284819235,0.23540953688920885,0.5,0.5,0.23253475149455802,0.5
0.5,0.5,0.5,0.5,0.25140708069125695,0.5,0.5,0.2324909197423405,0.5,0.5,0.23674078426698467,0.5,0.22887568772486705,0.2470762581814236,0.2296603395480247,0.5,0.5,0.24361597605161597,0.5,0.23227774919607055
0.25087198245993886,0.5,0.22622198390579945,0.5,0.5,0.2312431061480334,0.2442315436633467,0.5,0.23816713385120766,0.5,0.5,0.24050846320834218,0.5,0.24350413399210444,0.5,0.23540953688920885,0.24252107463564873,0.5,0.23575689084410478,0.5
0.5,0.23069318225496285,0.23575689084410478,0.22918762546559288,0.5,0.5,0.5,0.22776245554341082,0.23816713385120766,0.5,0.23674078426698467,0.5,0.22313016014842982,0.25437848087868026,0.23187926284819235,0.5,0.24252107463564873,0.23711994017112833,0.5,0.5
0.5,0.23851255385430242,0.5,0.5,0.2348369967496672,0.23681496279818645,0.23556152840672573,0.5,0.5,0.5,0.23674078426698467,0.5,0.5,0.5,0.5,0.5,0.5,0.24526760348267992,0.5,0.5
0.2450605392455259,0.5,0.5,0.22918762546559288,0.5,0.2285065334699198,0.5,0.22776245554341082,0.5,0.22746264980083433,0.5,0.5,0.22313016014842982,0.24350413399210444,0.5,0.5,0.24252107463564873,0.23711994017112833,0.23253475149455802,0.5
0.5,0.5,0.22935664980580134,0.5,0.2348369967496672,0.5,0.23556152840672573,0.5,0.5,0.5,0.23211407727152666,0.5,0.5,0.5,0.2363816327036556,0.2271504156017132,0.5,0.24034601237817577,0.5,0.5
0.25087198245993886,0.5,0.5,0.23540953688920885,0.5,0.23401245176225902,0.23556152840672573,0.2324909197423405,0.5,0.22746264980083433,0.5,0.5,0.5,0.5,0.5,0.5,0.2326236579172927,0.5,0.5,0.23540953688920885
0.23383840011408472,0.5,0.23575689084410478,0.22918762546559288,0.23086801603383172,0.5,0.5,0.5,0.2320344179195872,0.5,0.23211407727152666,0.23457028809379765,0.5,0.5,0.5,0.5,0.5,0.23711994017112833,0.5,0.5
0.5,0.23457028809379765,0.5,0.22918762546559288,0.23086801603383172,0.2285065334699198,0.5,0.22776245554341082,0.5,0.22746264980083433,0.5,0.5,0.22313016014842982,0.5,0.2296603395480247,0.22313016014842982,0.22941510696103626,0.5,0.5,0.5
0.2450605392455259,0.5,0.24233573182874968,0.5,0.5,0.5,0.5,0.5,0.22902753477171325,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2326236579172927,0.5,0.5,0.5
0.23938371796817895,0.23069318225496285,0.5,0.22918762546559288,0.5,0.2312431061480334,0.5,0.22776245554341082,0.5,0.23187926284819235,0.5,0.23457028809379765,0.5,0.23651407175110456,0.5,0.2271504156017132,0.5,0.23236184178521896,0.23902367806637226,0.5
0.5,0.5,0.22622198390579945,0.5,0.23086801603383172,0.5,0.5,0.5,0.5,0.5,0.5,0.23457028809379765,0.22313016014842982,0.5,0.22746264980083433,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.23985736534547344,0.5,0.5,0.22746264980083433,0.23674078426698467,0.5,0.5,0.5,0.5,0.2312431061480334,0.22941510696103626,0.233937170292179,0.5,0.2385835502978486
0.5,0.5,0.23253475149455802,0.22918762546559288,0.22696611507178585,0.5,0.23985736534547344,0.22776245554341082,0.23508077818218445,0.5,0.5,0.23457028809379765,0.22313016014842982,0.5,0.5,0.22313016014842982,0.2326236579172927,0.5,0.22935664980580134,0.5
0.23938371796817895,0.5,0.5,0.5,0.5,0.2285065334699198,0.5,0.5,0.5,0.22746264980083433,0.22757779161047498,0.5,0.5,0.5,0.2296603395480247,0.5,0.5,0.233937170292179,0.5,0.22313016014842982
0.5,0.23069318225496285,0.5,0.5,0.22696611507178585,0.5,0.5,0.22313016014842982,0.5,0.5,0.5,0.23165640917688882,0.5,0.5,0.5,0.2312431061480334,0.22941510696103626,0.5,0.5,0.23227774919607055
0.23938371796817895,0.5,0.22935664980580134,0.5,0.5,0.22580234588707385,0.23985736534547344,0.5,0.5,0.22746264980083433,0.5,0.5,0.5,0.23309465119230638,0.5,0.5,0.5,0.23552317895163635,0.5,0.5
