Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.41039917309637,0.7165313105737893,0.5,0.30771802192680026,0.5,0.5,0.5,0.3365390477087237,0.5,0.5404329964865341,0.5,0.38674102345450123,0.3710103112149119,0.39375009996953014,0.5,0.5,0.5,0.5903574801372743,0.5,0.34251885509304564
0.41039917309637,0.7165313105737893,0.2525498083341321,0.30771802192680026,0.5,0.25133906849616483,0.5,0.3365390477087237,0.2858826368511781,0.5404329964865341,0.5,0.38674102345450123,0.3710103112149119,0.26189651733608044,0.30941343374850677,0.33645673413503396,0.5,0.2904027615850015,0.5,0.34251885509304564
0.26914634872918386,0.31663676937905316,0.2525498083341321,0.30771802192680026,0.5,0.25133906849616483,0.28736906406961904,0.26299600465222656,0.2858826368511781,0.2704434370620156,0.23211407727152666,0.25283959580474646,0.2470152793018398,0.26189651733608044,0.30941343374850677,0.33645673413503396,0.5,0.2904027615850015,0.5,0.2450605392455259
0.26914634872918386,0.31663676937905316,0.23902367806637226,0.24836467657051403,0.25572915991310063,0.25133906849616483,0.28736906406961904,0.25240702175157453,0.25092311647120186,0.2652922907368593,0.22313016014842982,0.25283959580474646,0.23476916072970197,0.26189651733608044,0.30941343374850677,0.33645673413503396,0.24252107463564873,0.26064535347907036,0.2560492881749891,0.2450605392455259
0.26914634872918386,0.31663676937905316,0.23902367806637226,0.22918762546559288,0.25572915991310063,0.25133906849616483,0.28736906406961904,0.25240702175157453,0.25092311647120186,0.2652922907368593,0.22313016014842982,0.25283959580474646,0.23476916072970197,0.26189651733608044,0.23411962485485024,0.33645673413503396,0.24252107463564873,0.233937170292179,0.2560492881749891,0.2450605392455259
0.25682124007865503,0.31663676937905316,0.24569367937124803,0.22918762546559288,0.24298083008981597,0.25133906849616483,0.28736906406961904,0.25240702175157453,0.25092311647120186,0.2652922907368593,0.22313016014842982,0.24353368725792068,0.23476916072970197,0.26189651733608044,0.23411962485485024,0.33645673413503396,0.24252107463564873,0.233937170292179,0.2560492881749891,0.2450605392455259
0.2450605392455259,0.31663676937905316,0.24569367937124803,0.22918762546559288,0.24298083008981597,0.25133906849616483,0.28736906406961904,0.25240702175157453,0.25092311647120186,0.2652922907368593,0.22313016014842982,0.24353368725792068,0.23476916072970197,0.23998365406564498,0.23187926284819235,0.33645673413503396,0.24252107463564873,0.233937170292179,0.2560492881749891,0.2450605392455259
0.25087198245993886,0.31663676937905316,0.24569367937124803,0.22918762546559288,0.24298083008981597,0.23401245176225902,0.28736906406961904,0.25240702175157453,0.25092311647120186,0.2652922907368593,0.22313016014842982,0.24353368725792068,0.23476916072970197,0.23998365406564498,0.23187926284819235,0.24396895736066532,0.2459129228719843,0.23552317895163635,0.2560492881749891,0.2450605392455259
0.25087198245993886,0.31663676937905316,0.24569367937124803,0.22918762546559288,0.23887421042472032,0.23401245176225902,0.23985736534547344,0.25240702175157453,0.25092311647120186,0.2652922907368593,0.23674078426698467,0.24353368725792068,0.23476916072970197,0.25070078423766273,0.23187926284819235,0.2271504156017132,0.2358770829857,0.23552317895163635,0.24233573182874968,0.2450605392455259
