Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.26413181772592703,0.2601461662858494,0.5,0.262369883958126,0.2689221535328823,0.5,0.2700030472602692,0.2610412278358913,0.5,0.5,0.5,0.2603864942755301,0.2660321983667365,0.5,0.24475276450569203,0.5,0.5,0.5,0.27163970940293125
0.5,0.2408533880427196,0.5,0.24067400762985144,0.5,0.24341195085092973,0.5,0.23873661448025096,0.5,0.5,0.24244120601307553,0.23887421042472032,0.5,0.5,0.5,0.5,0.24050846320834218,0.5,0.23452701343510776,0.24325710161218977
0.5,0.5,0.5,0.5,0.2397880190253247,0.5,0.23180369522205724,0.2313426297557714,0.5,0.2387875938025627,0.23222253334490853,0.5,0.2340479431479136,0.5,0.2403299341086311,0.23337417330993881,0.5,0.24513256997226324,0.5,0.5
0.2285354748331222,0.5,0.5,0.5,0.5,0.23621804051561368,0.5,0.22313016014842982,0.5,0.5,0.5,0.5,0.5,0.2360825687144871,0.2337031161143219,0.2305625677661341,0.5,0.24161951034263532,0.22751946574903426,0.5
0.5,0.23097159848152268,0.2328691709899424,0.5,0.2341016163455822,0.23510750101700642,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.23875178407884456,0.5,0.5,0.5,0.5,0.23024317479690964
0.2278055937336686,0.22810683699422005,0.5,0.5,0.5,0.5,0.5,0.2383811781738715,0.5,0.5,0.5,0.5,0.23156096603774193,0.5,0.5,0.5,0.22868498448269692,0.5,0.5,0.22979027467301685
0.5,0.5,0.5,0.5,0.23270121206157107,0.23270121206157107,0.23231120174144315,0.5,0.2286483528810213,0.22902753477171325,0.5,0.22979027467301685,0.5,0.22692265023867267,0.5,0.2293422050242,0.22664394888734782,0.5,0.5,0.5
0.22788080216186346,0.22897603512014336,0.5,0.2328299760039225,0.5,0.5,0.5,0.5,0.5,0.5,0.23121046543863058,0.5,0.5,0.22927661308841826,0.2295599854576192,0.22677137000553488,0.22519298213516598,0.23330576130949895,0.5,0.5
0.5,0.2303661898473039,0.22852386097955846,0.5,0.2304338572600789,0.22980688101625607,0.5,0.22709094747219935,0.23038860591480187,0.5,0.5,0.22733563145236646,0.5,0.5,0.5,0.5,0.22477686975091027,0.5,0.5,0.22848931692945174
