Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
,0.8875379939209727,0.8976744186046511,,0.892,0.8755555555555555,,0.8728813559322034,0.8953846153846153,,,,0.8970588235294118,0.8827586206896552,,0.938337801608579,,,,0.8688524590163934
,0.9490445859872612,0.8976744186046511,0.9495412844036697,0.892,0.942,,0.9549295774647887,0.8953846153846153,,0.9446640316205533,0.9545454545454546,0.8970588235294118,0.8827586206896552,,0.938337801608579,0.95,,0.966789667896679,0.9424242424242424
,0.9490445859872612,0.8976744186046511,0.9495412844036697,0.952,0.942,0.9745762711864406,0.9759036144578314,0.8953846153846153,0.9547872340425532,0.9733727810650887,0.9545454545454546,0.9681528662420382,0.8827586206896552,0.9504950495049505,0.970074812967581,0.95,0.9373040752351097,0.966789667896679,0.9424242424242424
0.9840425531914894,0.9490445859872612,0.8976744186046511,0.9495412844036697,0.952,0.962,0.9745762711864406,1.0,0.8953846153846153,0.9547872340425532,0.9733727810650887,0.9545454545454546,0.9681528662420382,0.9623824451410659,0.9691358024691358,0.9781553398058253,0.95,0.946927374301676,0.987012987012987,0.9424242424242424
0.9840425531914894,0.9769736842105263,0.9715189873417721,0.9495412844036697,0.968,0.9651416122004357,0.9745762711864406,1.0,0.8953846153846153,0.9547872340425532,0.9733727810650887,0.9545454545454546,0.9681528662420382,0.9623824451410659,0.9548872180451128,0.9781553398058253,0.95,0.946927374301676,0.987012987012987,0.9790794979079498
0.9861751152073732,0.9852941176470589,0.9715189873417721,0.9495412844036697,0.968,0.9651416122004357,0.9745762711864406,0.9559228650137741,0.8953846153846153,0.9547872340425532,0.9733727810650887,0.9545454545454546,0.9752747252747253,0.9623824451410659,0.9548872180451128,0.9781553398058253,0.9836065573770492,0.946927374301676,0.987012987012987,0.9803921568627451
0.9861751152073732,0.9852941176470589,0.9715189873417721,0.9495412844036697,0.972,0.972,0.9731182795698925,0.9559228650137741,0.9837133550488599,0.9826086956521739,0.9733727810650887,0.9803921568627451,0.9752747252747253,0.9887640449438202,0.9548872180451128,0.9816933638443935,0.9895833333333334,0.946927374301676,0.987012987012987,0.9803921568627451
0.9859550561797753,0.9827586206896551,0.9715189873417721,0.9716312056737588,0.972,0.972,0.9731182795698925,0.9559228650137741,0.9837133550488599,0.9826086956521739,0.9762845849802372,0.9803921568627451,0.9752747252747253,0.9818840579710145,0.9810606060606061,0.9892086330935251,0.9938650306748467,0.9702702702702702,0.987012987012987,0.9803921568627451
0.9859550561797753,0.9787234042553191,0.9840764331210191,0.9716312056737588,0.9785276073619632,0.9803439803439803,0.9731182795698925,0.9882697947214076,0.9786585365853658,0.9826086956521739,0.9762845849802372,0.9875518672199171,0.9752747252747253,0.9818840579710145,0.9810606060606061,0.9892086330935251,0.9950980392156863,0.9702702702702702,0.987012987012987,0.9841772151898734
0.9859550561797753,0.9787234042553191,0.9831932773109243,0.9904761904761905,0.9785276073619632,0.9803439803439803,0.9779874213836478,0.9882697947214076,0.9786223277909739,0.9826086956521739,0.9964539007092199,0.9875518672199171,0.9873417721518988,0.9818840579710145,0.9810606060606061,0.9892086330935251,0.9950980392156863,0.9622641509433962,0.9936507936507937,0.9841772151898734
0.987603305785124,0.984,0.9831932773109243,0.9904761904761905,0.9785276073619632,0.98,0.9779874213836478,0.9605263157894737,0.9786223277909739,0.9826086956521739,0.9964539007092199,0.9875518672199171,0.9873417721518988,0.9818840579710145,0.9810606060606061,0.9892086330935251,0.9856115107913669,0.9622641509433962,0.9936507936507937,0.9841772151898734
0.987603305785124,0.984,0.9831932773109243,0.9829351535836177,0.9851485148514851,0.98,0.9965156794425087,0.9605263157894737,0.981029810298103,0.9826086956521739,0.9964539007092199,0.9875518672199171,0.9873417721518988,0.9818840579710145,0.9827586206896551,0.9909638554216867,0.9856115107913669,0.9622641509433962,0.9936507936507937,0.9840255591054313
0.9964028776978417,0.984,0.9831932773109243,0.9829351535836177,0.9831730769230769,0.98,0.9965156794425087,0.9709762532981531,0.981029810298103,0.9826086956521739,0.9964539007092199,0.9875518672199171,0.9873417721518988,0.9867549668874173,0.9827586206896551,0.9909638554216867,0.9856115107913669,0.9637305699481865,0.9936507936507937,0.9840255591054313
