Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2,0.28150484116590846,0.29647586198662246,0.35712800039188003,0.5,0.2967727061304766,0.5,0.5,0.5,0.5,0.5,0.5,0.32465246735834974,0.3224727872437447,0.2618027465791795,0.35768953566700856,0.35712800039188003,0.48779641485057523,0.5,0.5,0.5
3,0.5,0.5,0.5432587835109418,0.5,0.5,0.3269576823274803,0.5,0.29357863437338066,0.5,0.35323384180229367,0.5,0.5,0.5,0.5,0.44530815022661163,0.5,0.5979275332171694,0.323223331883921,0.3403510214975271,0.5
4,0.5,0.3611647503366781,0.5432587835109418,0.3266544289725156,0.34045756431133795,0.5,0.5,0.3129895843434498,0.5,0.4382349924649492,0.5,0.5,0.5993101424075766,0.4281161868070514,0.44530815022661163,0.5432587835109418,0.5979275332171694,0.5,0.34415378686541237,0.3114032239145977
5,0.3627343586209231,0.5,0.5,0.5,0.5,0.5,0.36250903445882354,0.4194116265540274,0.2664468093011521,0.580567038759224,0.35040257669277,0.5761019783356968,0.5,0.42288468994334066,0.5,0.5432587835109418,0.5,0.42867388518401917,0.5866462195100318,0.5
6,0.3627343586209231,0.5,0.5432587835109418,0.5,0.45763189494900386,0.5,0.5,0.5035986740510703,0.46107546615912726,0.6808760507804223,0.5,0.6923615014538076,0.5,0.642349358732581,0.5,0.5,0.5,0.42867388518401917,0.5866462195100318,0.38754757378490456
7,0.5,0.5,0.5432587835109418,0.5,0.5,0.5069994891329049,0.5954830506709717,0.5,0.5,0.6808760507804223,0.528787757814511,0.5,0.5,0.5,0.44530815022661163,0.5432587835109418,0.5,0.42867388518401917,0.6201599950027585,0.5
8,0.3627343586209231,0.41304012890771996,0.5432587835109418,0.5,0.5,0.5,0.5,0.5,0.46107546615912726,0.6808760507804223,0.528787757814511,0.7026185226629955,0.4744927301919503,0.554236418857367,0.44530815022661163,0.5,0.5,0.5,0.6201599950027585,0.5
9,0.3627343586209231,0.684581642330875,0.5432587835109418,0.4723665527410147,0.5,0.5,0.5889513097505534,0.5,0.46107546615912726,0.8212932885576412,0.5,0.5,0.5,0.642349358732581,0.44530815022661163,0.5,0.5,0.5,0.6201599950027585,0.5
10,0.5,0.6900076244123244,0.5,0.5,0.602274321734642,0.5069994891329049,0.7026185226629955,0.5,0.5,0.6808760507804223,0.5,0.7026185226629955,0.5,0.642349358732581,0.5,0.5432587835109418,0.5,0.42867388518401917,0.6201599950027585,0.38353157287631073
