Round,Client 1,Client 2,Client 3,Client 4,Client 5,Client 6,Client 7,Client 8,Client 9,Client 10,Client 11,Client 12,Client 13,Client 14,Client 15,Client 16,Client 17,Client 18,Client 19,Client 20
27,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
28,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0
29,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
31,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
32,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
33,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
34,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
35,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
36,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0
37,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
38,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
39,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0
40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
41,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
43,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
46,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0
47,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
48,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
49,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
50,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
51,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
52,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
54,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
55,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0
56,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
57,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
58,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
59,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0
60,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
61,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
62,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
63,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
64,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
65,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
66,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0
67,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1
68,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
69,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
70,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
71,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1
72,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
73,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0
74,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
75,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
76,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
77,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
78,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
79,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0
80,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
81,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
82,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
83,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
84,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
85,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
86,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
87,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0
88,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
89,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
90,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1
91,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0
92,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0
93,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
94,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
95,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
96,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
97,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
98,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
99,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
100,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
102,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
103,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
104,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
105,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
106,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
107,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0
108,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
109,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
110,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
111,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
112,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1
113,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
114,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
115,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
116,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
117,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
118,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
119,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0
120,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0
121,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
122,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
123,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
124,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
125,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
126,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
127,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0
128,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
129,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0
130,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
131,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1
132,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0
133,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
134,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
135,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
136,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
138,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
139,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
140,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
141,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
142,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
143,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
145,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
146,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
147,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
148,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
149,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0
